IdGestion;DiasAtraso;MontoDeuda;Canal;ContactoEfectivo;PromesasCumplidas;NotaGestor;Pago30d
1791;130.0;57513.77;email;no;2;toma nota de la gestion sin comprometer una fecha;0
1792;247.0;49824.77;whatsapp;no;1;atendio un tercero que dice no conocer al titular;0
1793;63.0;20712.17;whatsapp;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
1794;117.0;11373.46;visita;si;0;atiende y pide volver a llamar en horario de la tarde;0
1795;98.0;52020.6;email;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
1796;49.0;9060.05;whatsapp;si;0;se envia detalle de la deuda por el canal habitual;1
1797;79.0;28470.69;whatsapp;si;1;se niega a pagar y menciona que iniciara un reclamo;1
1798;88.0;20206.73;email;si;0;se niega a pagar y menciona que iniciara un reclamo;0
1799;226.0;50170.24;telefono;si;0;se deja mensaje en el contestador con los datos de contacto;0
1800;128.0;22056.49;telefono;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1801;91.0;22788.97;whatsapp;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1802;250.0;11460.19;whatsapp;no;0;se envia detalle de la deuda por el canal habitual;0
1803;143.0;15056.76;whatsapp;no;3;atendio un tercero que dice no conocer al titular;0
1804;52.0;14245.55;whatsapp;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1805;144.0;13377.31;email;si;1;se envia detalle de la deuda por el canal habitual;1
1806;121.0;25193.61;whatsapp;si;0;atiende y pide volver a llamar en horario de la tarde;0
1807;29.0;71120.55;telefono;no;0;atiende y pide volver a llamar en horario de la tarde;1
1808;39.0;54833.24;whatsapp;si;1;se deja mensaje en el contestador con los datos de contacto;1
1809;74.0;32726.43;telefono;no;0;se envia detalle de la deuda por el canal habitual;0
1810;87.0;52788.72;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
1811;109.0;47740.46;telefono;si;0;atendio un tercero que dice no conocer al titular;0
1812;159.0;21936.55;telefono;no;0;atiende y pide volver a llamar en horario de la tarde;0
1813;102.0;48684.39;visita;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1814;41.0;100337.47;whatsapp;si;1;toma nota de la gestion sin comprometer una fecha;1
1815;157.0;71121.02;email;si;1;manifiesta intencion de regularizar apenas cobre el sueldo;0
1816;99.0;86034.1;whatsapp;no;1;no atiende el telefono, el numero figura fuera de servicio;0
1817;266.0;14073.03;visita;no;2;se deja mensaje en el contestador con los datos de contacto;0
1818;223.0;11414.84;whatsapp;no;1;no atiende el telefono, el numero figura fuera de servicio;0
1819;163.0;144315.61;whatsapp;si;0;se envia detalle de la deuda por el canal habitual;0
1820;145.0;63305.04;telefono;si;0;se niega a pagar y menciona que iniciara un reclamo;1
1821;154.0;73819.64;visita;si;0;se envia detalle de la deuda por el canal habitual;0
1822;216.0;35801.83;whatsapp;no;1;toma nota de la gestion sin comprometer una fecha;0
1823;211.0;40100.69;email;no;0;se envia detalle de la deuda por el canal habitual;0
1824;36.0;31979.21;visita;no;0;toma nota de la gestion sin comprometer una fecha;0
1825;38.0;77610.15;whatsapp;si;0;consulta el monto exacto para ponerse al dia esta semana;1
1826;109.0;24074.1;visita;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
1827;114.0;37757.8;telefono;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
1828;80.0;44556.62;email;si;0;se envia detalle de la deuda por el canal habitual;0
1829;13.0;34922.92;email;no;2;atendio un tercero que dice no conocer al titular;1
1830;26.0;103548.97;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
1831;33.0;35130.89;email;si;0;se deja mensaje en el contestador con los datos de contacto;1
1832;49.0;12880.78;whatsapp;si;3;no atiende el telefono, el numero figura fuera de servicio;1
1833;33.0;35989.05;telefono;si;2;se niega a pagar y menciona que iniciara un reclamo;1
1834;67.0;25454.77;whatsapp;no;0;se niega a pagar y menciona que iniciara un reclamo;0
1835;134.0;16126.62;telefono;no;2;se deja mensaje en el contestador con los datos de contacto;1
1836;172.0;29646.14;telefono;no;0;atiende y pide volver a llamar en horario de la tarde;0
1837;75.0;9940.4;email;si;0;se niega a pagar y menciona que iniciara un reclamo;0
1838;49.0;36854.7;telefono;no;1;se deja mensaje en el contestador con los datos de contacto;0
1839;35.0;19267.48;visita;si;1;se deja mensaje en el contestador con los datos de contacto;1
1840;121.0;47085.92;telefono;si;3;toma nota de la gestion sin comprometer una fecha;1
1841;199.0;50713.44;whatsapp;no;1;toma nota de la gestion sin comprometer una fecha;0
1842;19.0;10072.01;email;si;0;consulta el monto exacto para ponerse al dia esta semana;1
1843;81.0;30628.79;whatsapp;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1844;225.0;30726.87;visita;si;1;consulta el monto exacto para ponerse al dia esta semana;1
1845;406.0;106196.72;visita;si;0;toma nota de la gestion sin comprometer una fecha;0
1846;117.0;25397.05;telefono;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1847;215.0;15197.0;telefono;no;1;toma nota de la gestion sin comprometer una fecha;0
1848;61.0;11883.93;whatsapp;si;0;atiende y pide volver a llamar en horario de la tarde;1
1849;10.0;35880.82;telefono;si;0;se envia detalle de la deuda por el canal habitual;1
1850;84.0;113464.3;whatsapp;si;2;consulta el monto exacto para ponerse al dia esta semana;1
1851;72.0;127165.23;email;no;2;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1852;193.0;20730.11;email;no;3;atiende y pide volver a llamar en horario de la tarde;0
1853;413.0;23968.86;whatsapp;no;1;toma nota de la gestion sin comprometer una fecha;0
1854;38.0;33776.17;whatsapp;si;2;solicita que le enviemos los datos de la cuenta por escrito;1
1855;36.0;25381.86;whatsapp;si;2;no atiende el telefono, el numero figura fuera de servicio;1
1856;42.0;54715.82;email;si;0;se deja mensaje en el contestador con los datos de contacto;1
1857;15.0;163054.36;whatsapp;no;0;toma nota de la gestion sin comprometer una fecha;0
1858;47.0;123458.79;telefono;si;1;toma nota de la gestion sin comprometer una fecha;1
1859;40.0;64066.81;visita;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1860;379.0;14693.53;whatsapp;si;2;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1861;101.0;21651.75;telefono;no;0;se envia detalle de la deuda por el canal habitual;0
1862;96.0;18559.4;whatsapp;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1863;327.0;253302.35;whatsapp;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
1864;59.0;27852.62;telefono;si;0;toma nota de la gestion sin comprometer una fecha;0
1865;26.0;13946.83;visita;si;2;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1866;87.0;329405.67;telefono;si;2;se deja mensaje en el contestador con los datos de contacto;1
1867;48.0;22300.73;whatsapp;no;1;manifiesta intencion de regularizar apenas cobre el sueldo;0
1868;78.0;13538.03;visita;no;0;atendio un tercero que dice no conocer al titular;0
1869;164.0;18426.17;whatsapp;no;2;se deja mensaje en el contestador con los datos de contacto;0
1870;346.0;30536.11;whatsapp;no;0;atendio un tercero que dice no conocer al titular;0
1871;40.0;228758.78;telefono;si;0;consulta el monto exacto para ponerse al dia esta semana;0
1872;174.0;30354.42;whatsapp;si;0;toma nota de la gestion sin comprometer una fecha;0
1873;86.0;51952.76;whatsapp;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1874;110.0;23466.02;visita;no;4;se niega a pagar y menciona que iniciara un reclamo;1
1875;28.0;53414.93;visita;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1876;128.0;13211.12;whatsapp;no;3;no atiende el telefono, el numero figura fuera de servicio;0
1877;102.0;62228.3;email;no;0;toma nota de la gestion sin comprometer una fecha;0
1878;440.0;29225.4;whatsapp;si;1;se niega a pagar y menciona que iniciara un reclamo;0
1879;152.0;46159.56;email;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1880;141.0;17278.76;whatsapp;si;0;se niega a pagar y menciona que iniciara un reclamo;0
1881;138.0;68773.49;visita;si;1;toma nota de la gestion sin comprometer una fecha;1
1882;97.0;13221.4;email;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1883;72.0;26968.4;telefono;si;1;se niega a pagar y menciona que iniciara un reclamo;0
1884;7.0;75703.89;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;1
1885;195.0;152880.15;telefono;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
1886;16.0;71813.36;telefono;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1887;81.0;77852.52;whatsapp;no;1;solicita que le enviemos los datos de la cuenta por escrito;0
1888;58.0;4199.37;telefono;si;0;atiende y pide volver a llamar en horario de la tarde;1
1889;244.0;13337.89;whatsapp;si;1;se niega a pagar y menciona que iniciara un reclamo;1
1890;197.0;11651.25;email;no;2;se envia detalle de la deuda por el canal habitual;0
1891;41.0;38983.58;visita;si;0;se niega a pagar y menciona que iniciara un reclamo;0
1892;204.0;25298.59;whatsapp;no;2;toma nota de la gestion sin comprometer una fecha;0
1893;108.0;17481.65;whatsapp;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
1894;210.0;105182.07;whatsapp;si;0;no atiende el telefono, el numero figura fuera de servicio;0
1895;71.0;30179.56;whatsapp;no;2;atendio un tercero que dice no conocer al titular;0
1896;178.0;28408.25;email;si;1;atendio un tercero que dice no conocer al titular;1
1897;125.0;63022.36;whatsapp;si;3;consulta el monto exacto para ponerse al dia esta semana;1
1898;235.0;60600.69;whatsapp;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
1899;240.0;136520.9;visita;si;0;consulta el monto exacto para ponerse al dia esta semana;0
1900;259.0;33566.3;telefono;no;1;se envia detalle de la deuda por el canal habitual;0
1901;103.0;35307.49;whatsapp;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1902;157.0;30541.42;email;si;1;consulta el monto exacto para ponerse al dia esta semana;0
1903;223.0;63503.24;telefono;si;1;manifiesta intencion de regularizar apenas cobre el sueldo;1
1904;21.0;28406.32;telefono;si;0;atiende y pide volver a llamar en horario de la tarde;1
1905;162.0;350862.73;telefono;si;4;atiende y pide volver a llamar en horario de la tarde;0
1906;243.0;8558.41;whatsapp;no;1;se envia detalle de la deuda por el canal habitual;0
1907;41.0;87543.96;telefono;si;0;toma nota de la gestion sin comprometer una fecha;1
1908;66.0;38758.64;email;si;1;toma nota de la gestion sin comprometer una fecha;0
1909;26.0;45552.13;email;si;3;se envia detalle de la deuda por el canal habitual;1
1910;61.0;56487.78;email;si;3;toma nota de la gestion sin comprometer una fecha;1
1911;59.0;26852.58;telefono;no;1;se envia detalle de la deuda por el canal habitual;0
1912;150.0;27224.62;visita;si;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1913;162.0;32681.04;whatsapp;no;1;se niega a pagar y menciona que iniciara un reclamo;0
1914;252.0;139231.43;email;no;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1915;58.0;60881.33;telefono;si;2;toma nota de la gestion sin comprometer una fecha;1
1916;22.0;6093.54;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
1917;187.0;86692.53;telefono;no;0;atiende y pide volver a llamar en horario de la tarde;0
1918;68.0;19446.08;telefono;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;0
1919;210.0;48672.84;visita;no;0;no atiende el telefono, el numero figura fuera de servicio;0
1920;124.0;62302.48;telefono;si;2;consulta el monto exacto para ponerse al dia esta semana;0
1921;31.0;89366.69;whatsapp;no;2;toma nota de la gestion sin comprometer una fecha;0
1922;75.0;29982.83;telefono;si;0;se niega a pagar y menciona que iniciara un reclamo;0
1923;308.0;67587.64;whatsapp;no;0;no atiende el telefono, el numero figura fuera de servicio;0
1924;46.0;5585.26;email;no;0;se envia detalle de la deuda por el canal habitual;0
1925;66.0;53420.41;whatsapp;si;0;pide plan de pagos en tres cuotas y deja telefono alternativo;0
1926;75.0;147105.85;email;si;0;solicita que le enviemos los datos de la cuenta por escrito;0
1927;154.0;23977.45;whatsapp;si;1;solicita que le enviemos los datos de la cuenta por escrito;0
1928;57.0;15240.77;whatsapp;no;0;no atiende el telefono, el numero figura fuera de servicio;0
1929;70.0;48252.56;email;si;0;solicita que le enviemos los datos de la cuenta por escrito;1
1930;69.0;58444.0;email;si;1;consulta el monto exacto para ponerse al dia esta semana;1
1931;147.0;32312.55;whatsapp;si;1;atiende y pide volver a llamar en horario de la tarde;0
1932;75.0;22767.74;visita;si;1;solicita que le enviemos los datos de la cuenta por escrito;1
1933;134.0;67809.96;telefono;no;0;atiende y pide volver a llamar en horario de la tarde;0
1934;157.0;71389.02;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;0
1935;60.0;58467.94;email;si;1;no atiende el telefono, el numero figura fuera de servicio;0
1936;60.0;89733.07;visita;no;1;se envia detalle de la deuda por el canal habitual;0
1937;190.0;32001.13;email;no;0;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1938;92.0;32731.3;email;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
1939;188.0;44449.27;email;si;0;atiende y pide volver a llamar en horario de la tarde;0
1940;367.0;276021.89;whatsapp;si;2;atiende y pide volver a llamar en horario de la tarde;0
1941;38.0;40459.94;email;si;1;se deja mensaje en el contestador con los datos de contacto;1
1942;59.0;32126.34;whatsapp;si;0;consulta el monto exacto para ponerse al dia esta semana;0
1943;36.0;20331.25;telefono;si;1;se deja mensaje en el contestador con los datos de contacto;1
1944;210.0;36144.47;telefono;no;0;toma nota de la gestion sin comprometer una fecha;0
1945;225.0;79746.21;whatsapp;si;3;se envia detalle de la deuda por el canal habitual;1
1946;223.0;31145.78;telefono;si;0;se deja mensaje en el contestador con los datos de contacto;0
1947;48.0;221262.99;visita;no;1;no atiende el telefono, el numero figura fuera de servicio;0
1948;65.0;32108.51;whatsapp;si;2;sin respuesta a los mensajes, la direccion registrada es incorrecta;1
1949;69.0;210826.09;telefono;si;0;se envia detalle de la deuda por el canal habitual;1
1950;232.0;129297.8;visita;no;3;atiende y pide volver a llamar en horario de la tarde;0
1951;36.0;40363.96;whatsapp;si;1;se envia detalle de la deuda por el canal habitual;1
1952;53.0;12041.79;whatsapp;si;0;se envia detalle de la deuda por el canal habitual;1
1953;37.0;77906.58;telefono;si;1;se deja mensaje en el contestador con los datos de contacto;0
1954;129.0;43439.76;visita;si;0;consulta el monto exacto para ponerse al dia esta semana;0
1955;72.0;16471.19;visita;si;2;se niega a pagar y menciona que iniciara un reclamo;1
1956;34.0;61166.73;email;si;2;atendio un tercero que dice no conocer al titular;1
1957;95.0;24728.0;whatsapp;si;1;pide plan de pagos en tres cuotas y deja telefono alternativo;1
1958;246.0;32516.52;email;si;1;toma nota de la gestion sin comprometer una fecha;0
1959;158.0;56008.54;email;no;1;solicita que le enviemos los datos de la cuenta por escrito;0
1960;76.0;63040.91;whatsapp;si;1;sin respuesta a los mensajes, la direccion registrada es incorrecta;1
1961;275.0;34048.6;email;no;0;atiende y pide volver a llamar en horario de la tarde;0
1962;24.0;33474.88;telefono;no;2;sin respuesta a los mensajes, la direccion registrada es incorrecta;0
1963;20.0;20906.82;whatsapp;no;1;atiende y pide volver a llamar en horario de la tarde;1
1964;54.0;24838.87;whatsapp;si;0;se deja mensaje en el contestador con los datos de contacto;1
1965;184.0;159404.41;visita;si;1;atiende y pide volver a llamar en horario de la tarde;0
1966;38.0;85155.98;whatsapp;no;1;atendio un tercero que dice no conocer al titular;1
1967;208.0;141602.48;email;no;1;atendio un tercero que dice no conocer al titular;0
1968;77.0;15693.44;whatsapp;si;4;se deja mensaje en el contestador con los datos de contacto;1
1969;64.0;47224.72;telefono;si;0;manifiesta intencion de regularizar apenas cobre el sueldo;1
